Symbol,Description,Moving Averages Rating 1 day,Technical Rating 1 day,Analyst Rating,Price,Price - Currency,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency",Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Industry,Exchange,"Dividend payout ratio %, Trailing 12 months","Dividends per share, Quarterly","Dividends per share, Quarterly - Currency",Price to earnings ratio,"EPS diluted growth %, TTM YoY","EPS diluted growth %, Quarterly YoY","Gross profit growth %, TTM YoY","Gross profit growth %, Quarterly YoY","Total debt growth %, Annual YoY","Total debt growth %, Quarterly YoY","Debt to equity ratio, Quarterly","Return on invested capital %, Trailing 12 months","Total debt to capital, Annual",Momentum (10) 1 week,"Revenue growth %, TTM YoY","Revenue growth %, Quarterly YoY",Analyst Rating,Target price 1 year,Target price 1 year - Currency,Target price performance % 1 year
WKHS,"Workhorse Group, Inc.",Strong sell,Strong sell,Neutral,0.531,USD,-7.4702,USD,1165891,21761205.452436194,USD,,42.78251811455445,0,Consumer durables,Motor vehicles,NASDAQ,0,0,USD,,42.78251811455445,65.4057480980558,-3.1859853229392625,-17.116775527634918,186.62685008158937,126.02712612697911,0.441004943027177,-146.15254637336,0.258809912228657,-0.469,-25.033794520908025,-17.1312627020566,Neutral,1,USD,88.32391713747644
PWM,Prestige Wealth Inc.,Strong sell,Sell,,0.6875,USD,-0.0865,USD,311159,21753847.5,USD,,,0,Finance,Investment managers,NASDAQ,0,,,,,,,,-52.23985061930281,,0.059365594481394196,-146.522614437232,0.0560392530261277,-1.0125,,,,,,
SHFS,"SHF Holdings, Inc.",Strong sell,Sell,,0.389,USD,0.1049,USD,93287,21656924.98312127,USD,3.7082936129647286,,0,Finance,Regional banks,NASDAQ,0,0,USD,3.7082936129647286,,,-0.5324484691771133,-17.8613155995285,-71.89656354572264,-7.879621574366451,0.363337819287536,12.9473045012759,0.32398255416404703,0.04899999999999999,-3.6819146837430234,-19.624950438197875,,,,
SIDU,"Sidus Space, Inc.",Strong sell,Sell,Strong buy,2.48,USD,-6.5761,USD,652742,21579333.238095235,USD,,85.95210629753055,0,Electronic technology,Telecommunications equipment,NASDAQ,0,0,USD,,85.95210629753055,83.01237713869676,90.12440907421822,,152.76005262638833,177.36152455387068,0.807263594718405,-170.628661294113,0.40320233237713,1.05,-25.3144652504188,89.64181345888464,Strong buy,10,USD,303.2258064516129
MTEX,"Mannatech, Incorporated",Sell,Neutral,,11.32,USD,-0.8228,USD,2146,21336094.21160531,USD,,79.62105263157895,0,Health technology,Pharmaceuticals: other,NASDAQ,0,0,USD,,79.62105263157895,-1893.8144329896904,-8.86186876985431,-7.292566135489443,-7.558799675587998,29.68874700718276,0.8125812581258129,-9.91274449382075,0.352159673731694,0.8900000000000006,-9.015239977244828,-2.543544373790423,,,,
GP,GreenPower Motor Company Inc.,Strong sell,Sell,Buy,0.7221,USD,-0.77662024,USD,108132,21295568.525607474,USD,,-21.067718989910627,0,Consumer durables,Motor vehicles,NASDAQ,0,0,USD,,-21.067718989910627,15.498581088806032,-100.9034339845837,-30.307022366475366,10.774712457740506,9.746306369110547,8.14498393713102,-138.763829430425,0.592234011601932,-0.06790000000000007,-60.902650075736965,-16.320695321560727,Buy,2.0933551036,USD,189.89822789087384
MTEK,Maris-Tech Ltd.,Strong sell,Sell,,2.7,USD,-0.04,USD,4824,21272000,USD,,84.22090729783037,0,Consumer durables,Electronics/Appliances,NASDAQ,0,0,USD,,84.22090729783037,,316.12698124347156,,-8.084959498164219,,0.17276251199467801,-3.85443741167278,0.182497391386834,-0.23999999999999977,235.66138585719415,,,,,
INAB,"IN8bio, Inc.",Buy,Buy,Strong buy,0.293,USD,-0.751,USD,2836722,21237592.77268094,USD,,32.95840028566328,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,32.95840028566328,34.13990321161461,-15.955056179775282,-6.646058732612056,-16.70071501532176,3.990877993158495,0.63716814159292,-188.314181904115,0.164029500502849,0.008199999999999985,,,Strong buy,3.616667,USD,1134.3573378839592
AERT,"Aeries Technology, Inc.",Strong sell,Strong sell,,0.4701,USD,1.6014,USD,77569,20946713.22964265,USD,0.29355563881603597,,0,Technology services,Information technology services,NASDAQ,0,0,USD,0.29355563881603597,,,17.196578964549193,-33.14588157459477,8084.5,30.927835051546392,26.6112716763006,,3.9643981593606203,-0.1598,34.17479405359341,-6.826480393713289,,,,
AGMH,AGM Group Holdings Inc.,Strong sell,Sell,,0.7922,USD,-1.5863,USD,4139,20878306.119675715,USD,,,0,Technology services,Packaged software,NASDAQ,0,0,USD,,,,-82.09117531329969,,13.81184452098691,,2.2669756668698198,-143.795760144619,0.330217873544281,-0.8777999999999999,-63.6476250886688,,,,,
LSTA,"Lisata Therapeutics, Inc.",Strong sell,Sell,Strong buy,2.486644,USD,-2.5099,USD,7388,20875135.672860797,USD,,6.517933628812984,0,Health technology,Pharmaceuticals: major,NASDAQ,0,0,USD,,6.517933628812984,8.310120705663875,5.7894736842105265,12.76595744680851,-37.11340206185567,-47.53623188405797,0.00537251409913921,-47.7720577226503,0.0062947598703898605,-0.093356,,,Strong buy,14.333333,USD,476.4127474620412
CETY,"Clean Energy Technologies, Inc.",Strong sell,Sell,,0.455,USD,-0.1632,USD,11433,20841973.326086957,USD,,-504.4444444444445,0,Producer manufacturing,Building products,NASDAQ,0,0,USD,,-504.4444444444445,-56.989247311827974,-81.06311222611265,-72.01157614843325,-28.94106978315449,-18.568492645277114,0.9331246700101911,-158.306913207479,0.38243684515086995,-0.20500000000000002,-54.59183872417569,-94.12735032213263,,,,
ANGH,Anghami Inc.,Strong sell,Sell,,0.7009,USD,-0.7119,USD,7786,20823486.80364224,USD,,19.065484311050483,0,Technology services,Internet software/Services,NASDAQ,0,0,USD,,19.065484311050483,,-129.56547756062324,,-52.63386917960089,,0.0032360115001289504,-79.7944000348076,,-0.11430000000000007,13.026606653069775,,,,,
PSHG,Performance Shipping Inc.,Sell,Neutral,Strong buy,1.67,USD,1.4546,USD,51455,20761704.331288345,USD,1.1480819469269903,-24.80355665839537,0,Transportation,Marine shipping,NASDAQ,0,0,USD,1.1480819469269903,-24.80355665839537,19.01600937133933,-28.55924626898193,-0.5618776666737809,-56.988532361270735,-57.89334380695642,0.18540713477422402,18.3820218416738,0.19080817159466398,0.03499999999999992,-20.606033756929147,-5.080036492877765,Strong buy,6.5,USD,289.2215568862276
SWAG,"Stran & Company, Inc.",Buy,Buy,,1.11,USD,-0.0194,USD,6840,20655332.91964286,USD,,77.77777777777779,0,Commercial services,Advertising/Marketing services,NASDAQ,0,0,USD,,77.77777777777779,-21.90265486725665,38.86550970750059,7.683377385624082,68.98034398034399,12.780546292480047,0.0526760974186962,-0.985391348380217,0.0716387594073071,0.14000000000000012,20.17448423835459,-4.448204263900849,,,,
RAY,Raytech Holding Limited,Strong sell,Strong sell,,1.1612,USD,,,18733,20452319.44715447,USD,,,0,Consumer durables,Electronics/Appliances,NASDAQ,,0,USD,,,,,,-100,,0,,0,-0.5114000000000001,,,,,,
ASPS,Altisource Portfolio Solutions S.A.,Strong sell,Sell,,0.75,USD,-1.4118,USD,95367,20419523.076923076,USD,,49.98405781698374,0,Finance,Finance/Rental/Leasing,NASDAQ,0,0,USD,,49.98405781698374,36.143164482691176,72.85975291516137,85.02655473789011,-12.681651730748674,6.417000763765053,,,2.3445674851660803,0.010099999999999998,5.352910235331485,12.025515006277042,,,,
INHD,Inno Holdings Inc.,Strong sell,Sell,,4.6,USD,-1.3692,USD,4313,20288215.615212526,USD,,,0,Producer manufacturing,Building products,NASDAQ,0,0,USD,,,49.62859795728877,,90.81878636741484,-84.68735346695877,-86.415264532886,0.0157836530400749,-39.1882034465258,0.06842589067679371,-0.5300000000000002,,18.83541295306001,,,,
NKGN,"NKGen Biotech, Inc.",Strong sell,Sell,,0.4501,USD,-4.9226,USD,223066,20230909.845384456,USD,,-2481.331934976403,0,Finance,Financial conglomerates,NASDAQ,0,0,USD,,-2481.331934976403,-511.7647058823529,,,65.53930530164533,6647.378272659644,,-2974.41834403835,,-0.04970000000000002,,,,,,
BSLK,"Bolt Projects Holdings, Inc.",Buy,Buy,,0.5851,USD,-0.0167,USD,2811116,20059741.982489146,USD,,-153.18471337579618,0,Finance,Financial conglomerates,NASDAQ,0,0,USD,,-153.18471337579618,,,,2221.9077096229603,831.18658092747,,44.2351415652722,,0.19609999999999994,,,,,,
CYCU,"Cycurion, Inc.",,,,1.685,USD,-0.2699,USD,17115421,20013906.912457913,USD,,-93.89367816091954,0,Technology services,Information technology services,NASDAQ,0,0,USD,,-93.89367816091954,-52.48933143669986,,,,299.7020238579234,,,0.658122522638652,,,,,,,
SWIN,Solowin Holdings,Strong sell,Sell,,1.25,USD,-0.0981,USD,34876,19975000,USD,,-484.7058823529412,0,Finance,Investment banks/Brokers,NASDAQ,0,,,,-484.7058823529412,,-58.071703485455494,,317.5925382034738,,0.12142381902860899,,0.107064395727671,-0.8500000000000001,-54.24617584334174,,,,,
PITA,Heramba Electric plc,Strong sell,Sell,,0.4195,USD,,,18308,19947002.7283625,USD,,,0,Miscellaneous,Miscellaneous,NASDAQ,,,,,,,,,,,,,0.00450400419484935,-0.7905,,,,,,
KIRK,"Kirkland's, Inc.",Strong sell,Sell,Neutral,1.52,USD,,,47952,19939273,USD,,,0,Retail trade,Specialty stores,NASDAQ,,0,USD,,,,,,,,,,,-0.20999999999999996,-6.022104162666155,-10.814361298253647,Neutral,2,USD,31.578947368421062
LFWD,Lifeward Ltd.,Buy,Buy,Strong buy,1.87,USD,-2.2402,USD,358578,19876793.032608695,USD,,11.761462108082558,0,Health technology,Medical specialties,NASDAQ,0,0,USD,,11.761462108082558,60.04990925589837,182.47634718222955,181.50572831423895,112.15161649944258,-53.30794859590671,0.0289440297406544,-44.5951253321012,0.0393076239852932,0.2200000000000002,173.27576784348017,39.177833295480355,Strong buy,9.666667,USD,416.934064171123
BNAI,Brand Engagement Network Inc.,Strong sell,Strong sell,Strong buy,0.48013,USD,-1.2525,USD,786741,19872894.127761837,USD,,-32860.52631578947,0,Technology services,Packaged software,NASDAQ,0,0,USD,,-32860.52631578947,-27.57009345794394,,,,,0.15728033627660198,-97.0040301254865,0,-0.31304499999999996,,,Strong buy,4,USD,733.1076999979173
HSPT,Horizon Space Acquisition II Corp.,Strong buy,Strong buy,,10.03,USD,,,54015,19723964.97005988,USD,,,0,Finance,Financial conglomerates,NASDAQ,,,,,,,,,,,,,0,,,,,,,
PRPH,"ProPhase Labs, Inc.",Buy,Buy,,0.66,USD,-1.5032,USD,82553245,19716858.526315797,USD,,-141.82754182754184,0,Health technology,Pharmaceuticals: other,NASDAQ,0,0,USD,,-141.82754182754184,-15.335783494821248,-113.5064425403885,-107.09067468844005,207.183908045977,56.85588593841098,0.776215705817552,-41.835858014922,0.30213529669460004,0.009000000000000008,-79.6628819289405,-62.39091452480574,,,,
IPA,ImmunoPrecise Antibodies Ltd.,Strong sell,Sell,Strong buy,0.4292,USD,-0.7517,USD,321681,19642388.90511628,USD,,-58.38600927096502,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,-58.38600927096502,13.748378728923475,15.26039447612969,25.1805179397573,85.85708715315252,70.83606352447889,0.502585916699819,-53.6618703356377,0.287403850822882,0.025924000000000003,5.435247770332497,-0.9778611811301904,Strong buy,4.9807602,USD,1060.4753494874183
GLYC,"GlycoMimetics, Inc.",Buy,Buy,,0.3039,USD,-0.5875,USD,1402694,19605762.959150847,USD,,-0.5820921075158483,0,Health technology,Pharmaceuticals: major,NASDAQ,0,0,USD,,-0.5820921075158483,20.567375886524815,95.66853599127157,100,-91.7313415850035,-91.7313415850035,0.012579885206947802,-172.984701131347,0.0124235885369331,0.06509999999999999,-100,-100,,,,
IPW,iPower Inc.,Strong sell,Strong sell,,0.6231,USD,-0.0016,USD,79586,19595932.962085307,USD,,99.38128383604023,0,Retail trade,Internet retail,NASDAQ,0,0,USD,,99.38128383604023,,3.15887802280356,14.643493517567066,-35.804130160866535,-25.078556493365344,0.446294999973331,-0.521047120323463,0.362729713786891,-0.3869,-7.004452069397909,13.526383915545376,,,,
COCP,"Cocrystal Pharma, Inc.",Strong sell,Sell,Strong buy,1.92,USD,-1.8382,USD,7452,19533677.318918917,USD,,8.733429323270938,0,Health technology,Pharmaceuticals: major,NASDAQ,0,0,USD,,8.733429323270938,-18.332520721599217,100,72.22222222222237,523.9057239057239,1488.9830508474577,0.1476029284421,-83.1662034463758,0.0656231186032511,0.011900000000000022,,,Strong buy,8.333333,USD,334.02776041666664
LRE,"Lead Real Estate Co., Ltd",Strong sell,Strong sell,,1.28,USD,0.3038,USD,22174,19507916,USD,4.213298222514812,5.3032928942807755,1.14538,Finance,Real estate development,NASDAQ,5.391375905200791,,,4.213298222514812,5.3032928942807755,,-3.0519963282000813,,-8.368190812468663,,2.7317114597521903,7.30405143768286,0.732026408540134,-0.8200000000000001,-0.8222961008869661,,,,,
VVOS,"Vivos Therapeutics, Inc.",Strong sell,Sell,Strong buy,3.3093,USD,-4.946,USD,69588,19490188.336042296,USD,,66.35419926259507,0,Health technology,Medical specialties,NASDAQ,0,0,USD,,66.35419926259507,77.3767303512184,2.4643962848297214,25.171624713958813,-17.322834645669293,-21.9106463878327,0.214350945857795,-239.094454484923,0.8291770573566091,-1.3007000000000004,0.5378197614286699,16.934262344744017,Strong buy,6.3,USD,90.37258634756596
XTLB,XTL Biopharmaceuticals Ltd.,Strong sell,Strong sell,,1.52,USD,-0.136,USD,1196,19435546.991880003,USD,,66.99029126213591,0,Health technology,Medical specialties,NASDAQ,0,0,USD,,66.99029126213591,-12.820512820512814,,,,,0.029386041630225603,-25.6996836213191,0,-0.28,,,,,,
IPM,Intelligent Protection Management Corp.,Buy,Buy,Strong buy,2.1,USD,-0.3489,USD,1848,19397673.5046729,USD,,-151.73160173160173,0,Technology services,Packaged software,NASDAQ,0,0,USD,,-151.73160173160173,-730.4568527918782,-20.868239947652643,-33.42806969431248,-51.62425163807238,-2.4773092390025275,0.0054890660138717795,-17.0532985845933,0.00380992386089436,0.28,-13.059725430251937,-23.36413483100603,Strong buy,6,USD,185.71428571428572
GYRO,"Gyrodyne , LLC",Strong sell,Strong sell,,8.785,USD,,,1574,19320921.835372634,USD,,,,Finance,Real estate development,NASDAQ,,,,,,,,,,,,,,-0.6750000000000007,,,,,,
LTRY,"Lottery.com, Inc.",Strong buy,Strong buy,,1.5968,USD,-9.9562,USD,4321397,19290810.827906977,USD,,-72.22279882373293,0,Consumer services,Movies/Entertainment,NASDAQ,0,0,USD,,-72.22279882373293,-9.44569288389514,3.6087563848639634,29.120549601450875,60.46828853181159,38.591080548093956,0.24966612878413202,-91.931384045934,0.148724971768589,1.279099,190.76633852593673,-29.72370001716149,,,,
SNTI,"Senti Biosciences, Inc.",Sell,Sell,Strong buy,3.96,USD,-15.5974,USD,9551,19124649.86666667,USD,,2.40340393580077,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,2.40340393580077,-87.94814483683506,-157.39359368143923,0.8801624915368992,1.5502412984281901,-6.978800954091067,2.1701262973615103,-86.5928238463841,0.36016791133975307,-1.6100000000000003,-100,-100,Strong buy,12,USD,203.03030303030303
JZ,Jianzhi Education Technology Group Company Limited,Buy,Buy,,0.9393,USD,-1.75,USD,580,19092991,USD,,14.83770499781011,0,Commercial services,Miscellaneous commercial services,NASDAQ,0,0,USD,,14.83770499781011,,,,27.855101410833154,,0.132921948994179,-166.652050267209,3.69766549899005,0.009299999999999975,-32.425448209494654,,,,,
PRZO,ParaZero Technologies Ltd.,Strong sell,Sell,,1.155,USD,-0.1377,USD,401923,19033974.575,USD,,,0,Electronic technology,Electronic equipment/Instruments,NASDAQ,0,0,USD,,,,,,-99.6243462927851,,0.118402405808158,-450.37093911625,0.00123400848841575,-0.21500000000000008,,,,,,
ZBAI,ATIF Holdings Limited,Neutral,Neutral,,1.09,USD,-0.2689,USD,19969,18876021.01904762,USD,,23.75956903884322,0,Finance,Investment managers,NASDAQ,0,0,USD,,23.75956903884322,52.61538461538462,-85.98219004115876,20.112454315434356,-97.12265897010523,-96.77291767079248,0.006497614893310501,-89.5019747962688,0.0178051580745429,0.29000000000000004,-78.24175824175825,-100,,,,
CARM,"Carisma Therapeutics, Inc.",Strong sell,Sell,Neutral,0.452,USD,-1.5565,USD,77901,18871048.987077948,USD,,57.92788409557791,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,57.92788409557791,42.51835121400339,82.01996476805637,-15.453384418901662,-92.2243800418285,20.74990899162723,,-341.28597410934,0.105311077389985,0.04720000000000002,90.66792097836313,-11.549516592631303,Neutral,6,USD,1227.4336283185842
GLST,"Global Star Acquisition, Inc.",Strong sell,Strong sell,,8.02,USD,-0.0681,USD,3969,18767145.103030298,USD,,-154.78680611423974,0,Finance,Financial conglomerates,NASDAQ,0,0,USD,,-154.78680611423974,-297.037037037037,,,,50.4375,0.486256634009157,-1.56237476703452,0.0305791518266428,-3.4800000000000004,,,,,,
BOLT,"Bolt Biotherapeutics, Inc.",Strong sell,Sell,Neutral,0.4901,USD,-1.7085,USD,34502,18757598.27049505,USD,,9.63664251335485,0,Health technology,Pharmaceuticals: major,NASDAQ,0,0,USD,,9.63664251335485,7.570463545306319,148.18409517845961,-66.06969990319458,-10.578921763743312,-12.849403078103276,0.252349682775472,-55.6710289966641,0.152068291215403,-0.037800000000000056,35.85718255070853,-54.86550632911392,Neutral,1.75,USD,257.06998571720055
ATER,"Aterian, Inc.",Strong sell,Sell,Buy,2.14,USD,-2.6945,USD,68274,18736096.70754717,USD,,80.15525228496307,0,Retail trade,Internet retail,NASDAQ,0,0,USD,,80.15525228496307,74.01533452368449,-15.34674889105269,-19.174794464586633,-46.59720390398312,-53.14735336194564,0.235257624240841,-50.3784379954505,0.252127527087052,-0.20999999999999996,-34.9225622749874,-33.85348391650701,Buy,8.5,USD,297.19626168224295
SABS,"SAB Biotherapeutics, Inc.",Strong sell,Sell,Strong buy,2.03,USD,-6.3106,USD,44074,18735426.77184466,USD,,-17.732878117945557,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,-17.732878117945557,-14.80073952341823,-1019.2364899702252,-442.9615309579129,-0.365995711074731,-2.8392944387495964,0.122491556628626,-152.894257694423,0.09345651159295332,-2.0500000000000003,-63.05793225249655,-100,Strong buy,12.4,USD,510.8374384236454
SISI,"Shineco, Inc.",Strong sell,Sell,,1.0905,USD,-4.0489,USD,12013,18734619.728947368,USD,,-220.60337318869267,0,Process industries,Agricultural commodities/Milling,NASDAQ,0,0,USD,,-220.60337318869267,-7.1834992887624445,,-61.110150551665164,79.75698499631106,-17.97935511428957,0.698180896624776,-68.9471542567883,0.5328393826658749,-1.0495,481.59079989459724,32.4906870906332,,,,
WETH,Wetouch Technology Inc.,Sell,Sell,,1.5699,USD,0.2775,USD,35048,18731276.660377357,USD,5.657297297297297,-74.38382719468291,0,Electronic technology,Electronic equipment/Instruments,NASDAQ,0,0,USD,5.657297297297297,-74.38382719468291,-23.94655704008222,-23.633178389766684,-7.141394939556582,2.7445578155619144,-73.17673839271276,0.00335643822106488,3.20106175512713,0.014906455442075802,-0.09009999999999985,2.858664694820451,3.7252671233831114,,,,
GELS,Gelteq Limited,Strong sell,Strong sell,,1.9799,USD,,,10986,18686408.800947867,USD,,,0,Health technology,Pharmaceuticals: major,NASDAQ,,,,,,,,,54.95863937830778,,0.254335856422091,-18.3458244608913,0.202765278177998,-0.7601000000000002,,,,,,
KDLY,"Kindly MD, Inc.",Strong buy,Buy,,3.125,USD,-0.4938,USD,1151705,18679629.629629627,USD,,-69.57417582417582,0,Health services,Medical/Nursing services,NASDAQ,0,0,USD,,-69.57417582417582,-96.63962920046349,-434.1830454457967,-244.42327523328055,62.70434591410441,-33.698461397713494,0.116485244922942,-152.919613907162,1.20533174233384,1.825,-27.007818088678114,-25.46982058467584,,,,
LPCN,Lipocine Inc.,Strong sell,Strong sell,Strong buy,3.4816,USD,-0.7598,USD,7077,18619387.518227145,USD,,75.8364075817326,0,Health technology,Pharmaceuticals: major,NASDAQ,0,0,USD,,75.8364075817326,67.35384373278778,24237.71493355168,-9.847702632937533,,,0,-19.5010498184291,0.000842023269194829,-1.5383999999999998,14014.813602473178,,Strong buy,10,USD,187.22426470588238
TOMZ,"TOMI Environmental Solutions, Inc.",Sell,Sell,Strong buy,0.93,USD,-0.123,USD,9405,18614141.054347828,USD,,15.46391752577319,0,Producer manufacturing,Industrial machinery,NASDAQ,0,0,USD,,15.46391752577319,,-2.8579879835434676,108.56108296049108,254.78875430396997,284.3948176363428,0.410267706060543,-23.9877953383895,0.267733324923413,0.20930000000000004,-5.104966885615609,72.9400096189233,Strong buy,3.5,USD,276.34408602150535
FTEL,Fitell Corporation,Strong sell,Sell,,0.9241,USD,-0.5698,USD,1049600,18595992.133455772,USD,,-297.62735519888344,0,Retail trade,Specialty stores,NASDAQ,0,0,USD,,-297.62735519888344,,-71.58993023555442,,-15.286456850929229,,0.0644201627018343,-114.959565713322,0.0605213348727145,-27.7059,-6.927101934523655,,,,,
SDOT,Sadot Group Inc.,Neutral,Neutral,Neutral,3.165,USD,0.2332,USD,18407,18562308.023809522,USD,13.57204116638079,,0,Consumer services,Restaurants,NASDAQ,0,0,USD,13.57204116638079,,,-75.6922652940084,-1.9496344435410227,140.5579258710851,-47.4594401854163,0.10693421386842801,6.25569271913335,0.29146532362349403,-0.7949999999999999,-7.4164219857910965,10.737595582221294,Neutral,15,USD,373.93364928909955
